"FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_WAC","DEP_TIME","DEP_DELAY","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
2020-06-01,"YX",20452,"YX","N733YX","3463",13930,1393007,30977,"ORD","IL","17",41,12953,1295304,31703,"LGA","NY","36",22,"0906",-9.00,14.00,"0920","1154",7.00,"1201",-30.00,0.00,,0.00,115.00,94.00,1.00,733.00,,,,,
2020-06-01,"YX",20452,"YX","N728YX","3465",13930,1393007,30977,"ORD","IL","17",41,13871,1387102,33316,"OMA","NE","31",65,"1754",-11.00,25.00,"1819","1922",3.00,"1925",-19.00,0.00,,0.00,91.00,63.00,1.00,416.00,,,,,
2020-06-01,"YX",20452,"YX","N729YX","3467",13930,1393007,30977,"ORD","IL","17",41,14524,1452401,34524,"RIC","VA","51",38,"0943",-7.00,17.00,"1000","1233",4.00,"1237",-18.00,0.00,,0.00,114.00,93.00,1.00,642.00,,,,,
2020-06-01,"YX",20452,"YX","N730YX","3469",13871,1387102,33316,"OMA","NE","31",65,13930,1393007,30977,"ORD","IL","17",41,"0626",-4.00,11.00,"0637","0742",8.00,"0750",-21.00,0.00,,0.00,84.00,65.00,1.00,416.00,,,,,
2020-06-01,"YX",20452,"YX","N752YX","3472",13930,1393007,30977,"ORD","IL","17",41,14100,1410005,34100,"PHL","PA","42",23,"1755",-10.00,26.00,"1821","2050",8.00,"2058",-13.00,0.00,,0.00,123.00,89.00,1.00,678.00,,,,,
2020-06-01,"YX",20452,"YX","N751YX","3473",11986,1198603,31986,"GRR","MI","26",43,13930,1393007,30977,"ORD","IL","17",41,"0751",-9.00,13.00,"0804","0733",10.00,"0743",-26.00,0.00,,0.00,52.00,29.00,1.00,137.00,,,,,
2020-06-01,"YX",20452,"YX","N745YX","3475",13930,1393007,30977,"ORD","IL","17",41,14100,1410005,34100,"PHL","PA","42",23,"0911",-9.00,15.00,"0926","1154",5.00,"1159",-25.00,0.00,,0.00,108.00,88.00,1.00,678.00,,,,,
2020-06-01,"YX",20452,"YX","N724YX","3477",13930,1393007,30977,"ORD","IL","17",41,14492,1449202,34492,"RDU","NC","37",36,"1757",-3.00,25.00,"1822","2046",6.00,"2052",-13.00,0.00,,0.00,115.00,84.00,1.00,646.00,,,,,
2020-06-01,"YX",20452,"YX","N652RW","3479",13930,1393007,30977,"ORD","IL","17",41,14635,1463502,31714,"RSW","FL","12",33,"0926",16.00,16.00,"0942","1259",5.00,"1304",-6.00,0.00,,0.00,158.00,137.00,1.00,1120.00,,,,,
2020-06-01,"YX",20452,"YX","N652RW","3479",14635,1463502,31714,"RSW","FL","12",33,11624,1162403,31624,"EYW","FL","12",33,"1337",-9.00,23.00,"1400","1429",6.00,"1435",-4.00,0.00,,0.00,58.00,29.00,1.00,136.00,,,,,
2020-06-01,"YX",20452,"YX","N721YX","3481",11298,1129806,30194,"DFW","TX","48",74,11618,1161802,31703,"EWR","NJ","34",21,"1256",-7.00,16.00,"1312","1714",7.00,"1721",-19.00,0.00,,0.00,205.00,182.00,1.00,1372.00,,,,,
2020-06-01,"YX",20452,"YX","N747YX","3482",11618,1161802,31703,"EWR","NJ","34",21,12339,1233904,32337,"IND","IN","18",42,"1833",-7.00,13.00,"1846","2021",5.00,"2026",-32.00,0.00,,0.00,113.00,95.00,1.00,645.00,,,,,
2020-06-01,"YX",20452,"YX","N745YX","3485",14122,1412202,30198,"PIT","PA","42",23,13930,1393007,30977,"ORD","IL","17",41,"0650",-10.00,19.00,"0709","0718",4.00,"0722",-29.00,0.00,,0.00,92.00,69.00,1.00,413.00,,,,,
2020-06-01,"YX",20452,"YX","N751YX","3486",13930,1393007,30977,"ORD","IL","17",41,14122,1412202,30198,"PIT","PA","42",23,"0919",-11.00,18.00,"0937","1135",6.00,"1141",-20.00,0.00,,0.00,82.00,58.00,1.00,413.00,,,,,
2020-06-01,"YX",20452,"YX","N748YX","3487",15380,1538005,35380,"TVC","MI","26",43,13930,1393007,30977,"ORD","IL","17",41,"0740",-10.00,23.00,"0803","0743",13.00,"0756",-14.00,0.00,,0.00,76.00,40.00,1.00,224.00,,,,,
2020-06-01,"YX",20452,"YX","N729YX","3488",13930,1393007,30977,"ORD","IL","17",41,15380,1538005,35380,"TVC","MI","26",43,"1739",-6.00,16.00,"1755","1943",4.00,"1947",-7.00,0.00,,0.00,68.00,48.00,1.00,224.00,,,,,
2020-06-01,"YX",20452,"YX","N730YX","3489",14321,1432105,34321,"PWM","ME","23",12,13930,1393007,30977,"ORD","IL","17",41,"1431",-14.00,9.00,"1440","1555",4.00,"1559",-42.00,0.00,,0.00,148.00,135.00,1.00,900.00,,,,,
2020-06-01,"YX",20452,"YX","N723YX","3494",13930,1393007,30977,"ORD","IL","17",41,11193,1119302,33105,"CVG","KY","21",52,"0923",3.00,15.00,"0938","1120",5.00,"1125",-16.00,0.00,,0.00,62.00,42.00,1.00,264.00,,,,,
2020-06-01,"YX",20452,"YX","N721YX","3496",11618,1161802,31703,"EWR","NJ","34",21,14492,1449202,34492,"RDU","NC","37",36,"1828",-2.00,23.00,"1851","1954",7.00,"2001",-23.00,0.00,,0.00,93.00,63.00,1.00,416.00,,,,,
2020-06-01,"YX",20452,"YX","N729YX","3500",14524,1452401,34524,"RIC","VA","51",38,13930,1393007,30977,"ORD","IL","17",41,"1451",-9.00,16.00,"1507","1552",4.00,"1556",-26.00,0.00,,0.00,125.00,105.00,1.00,642.00,,,,,
2020-06-01,"YX",20452,"YX","N744YX","3501",11433,1143302,31295,"DTW","MI","26",43,11618,1161802,31703,"EWR","NJ","34",21,"1543",-10.00,16.00,"1559","1705",6.00,"1711",-29.00,0.00,,0.00,88.00,66.00,1.00,488.00,,,,,
2020-06-01,"YX",20452,"YX","N752YX","3509",12339,1233904,32337,"IND","IN","18",42,13930,1393007,30977,"ORD","IL","17",41,"0747",-13.00,13.00,"0800","0741",4.00,"0745",-28.00,0.00,,0.00,58.00,41.00,1.00,177.00,,,,,
2020-06-01,"YX",20452,"YX","N743YX","3511",10397,1039707,30397,"ATL","GA","13",34,13930,1393007,30977,"ORD","IL","17",41,"0659",-1.00,11.00,"0710","0745",6.00,"0751",-24.00,0.00,,0.00,112.00,95.00,1.00,606.00,,,,,
2020-06-01,"YX",20452,"YX","N746YX","3526",12264,1226402,30852,"IAD","VA","51",38,14730,1473004,33044,"SDF","KY","21",52,"1739",-1.00,10.00,"1749","1903",6.00,"1909",-26.00,0.00,,0.00,90.00,74.00,1.00,451.00,,,,,
2020-06-01,"YX",20452,"YX","N723YX","3536",14730,1473004,33044,"SDF","KY","21",52,13930,1393007,30977,"ORD","IL","17",41,"0744",-1.00,17.00,"0801","0756",4.00,"0800",-18.00,0.00,,0.00,76.00,55.00,1.00,286.00,,,,,
2020-06-01,"YX",20452,"YX","N752YX","3554",14492,1449202,34492,"RDU","NC","37",36,13930,1393007,30977,"ORD","IL","17",41,"1458",-2.00,12.00,"1510","1551",5.00,"1556",-32.00,0.00,,0.00,118.00,101.00,1.00,646.00,,,,,
2020-06-01,"YX",20452,"YX","N865RW","3555",13930,1393007,30977,"ORD","IL","17",41,13871,1387102,33316,"OMA","NE","31",65,"0907",-8.00,14.00,"0921","1023",3.00,"1026",-27.00,0.00,,0.00,79.00,62.00,1.00,416.00,,,,,
2020-06-01,"YX",20452,"YX","N743YX","3562",10397,1039707,30397,"ATL","GA","13",34,13930,1393007,30977,"ORD","IL","17",41,"1534",-6.00,13.00,"1547","1623",5.00,"1628",-26.00,0.00,,0.00,114.00,96.00,1.00,606.00,,,,,
2020-06-01,"YX",20452,"YX","N739YX","3567",11618,1161802,31703,"EWR","NJ","34",21,14122,1412202,30198,"PIT","PA","42",23,"1821",-4.00,15.00,"1836","1929",5.00,"1934",-24.00,0.00,,0.00,73.00,53.00,1.00,319.00,,,,,
2020-06-01,"YX",20452,"YX","N865RW","3570",13930,1393007,30977,"ORD","IL","17",41,11986,1198603,31986,"GRR","MI","26",43,"1755",-5.00,29.00,"1824","1954",6.00,"2000",-4.00,0.00,,0.00,65.00,30.00,1.00,137.00,,,,,
2020-06-01,"YX",20452,"YX","N744YX","3590",12339,1233904,32337,"IND","IN","18",42,11618,1161802,31703,"EWR","NJ","34",21,"0645",-10.00,12.00,"0657","0825",5.00,"0830",-29.00,0.00,,0.00,105.00,88.00,1.00,645.00,,,,,
2020-06-01,"YX",20452,"YX","N640RW","3600",13930,1393007,30977,"ORD","IL","17",41,14730,1473004,33044,"SDF","KY","21",52,"1745",-10.00,32.00,"1817","2000",5.00,"2005",-13.00,0.00,,0.00,80.00,43.00,1.00,286.00,,,,,
2020-06-01,"YX",20452,"YX","N731YX","3613",13930,1393007,30977,"ORD","IL","17",41,11066,1106606,31066,"CMH","OH","39",44,"1750",-10.00,20.00,"1810","1958",6.00,"2004",-20.00,0.00,,0.00,74.00,48.00,1.00,296.00,,,,,
2020-06-01,"YX",20452,"YX","N727YX","3621",11618,1161802,31703,"EWR","NJ","34",21,11278,1127805,30852,"DCA","VA","51",38,"0814",-6.00,11.00,"0825","0905",2.00,"0907",-38.00,0.00,,0.00,53.00,40.00,1.00,199.00,,,,,
2020-06-01,"YX",20452,"YX","N752YX","3624",13930,1393007,30977,"ORD","IL","17",41,14492,1449202,34492,"RDU","NC","37",36,"0938",-7.00,13.00,"0951","1218",8.00,"1226",-23.00,0.00,,0.00,108.00,87.00,1.00,646.00,,,,,
2020-06-01,"YX",20452,"YX","N744YX","3625",11618,1161802,31703,"EWR","NJ","34",21,11433,1143302,31295,"DTW","MI","26",43,"1021",-9.00,19.00,"1040","1204",8.00,"1212",-23.00,0.00,,0.00,111.00,84.00,1.00,488.00,,,,,
2020-06-01,"YX",20452,"YX","N727YX","3633",14122,1412202,30198,"PIT","PA","42",23,11618,1161802,31703,"EWR","NJ","34",21,"0553",-7.00,9.00,"0602","0654",4.00,"0658",-32.00,0.00,,0.00,65.00,52.00,1.00,319.00,,,,,
2020-06-01,"YX",20452,"YX","N746YX","3644",10721,1072102,30721,"BOS","MA","25",13,12264,1226402,30852,"IAD","VA","51",38,"1425",-5.00,18.00,"1443","1550",7.00,"1557",-23.00,0.00,,0.00,92.00,67.00,1.00,413.00,,,,,
2020-06-01,"YX",20452,"YX","N726YX","3647",11618,1161802,31703,"EWR","NJ","34",21,11057,1105703,31057,"CLT","NC","37",36,"1015",0.00,14.00,"1029","1147",5.00,"1152",-33.00,0.00,,0.00,97.00,78.00,1.00,529.00,,,,,
2020-06-01,"YX",20452,"YX","N733YX","3656",14492,1449202,34492,"RDU","NC","37",36,13930,1393007,30977,"ORD","IL","17",41,"0658",-2.00,13.00,"0711","0754",3.00,"0757",-28.00,0.00,,0.00,119.00,103.00,1.00,646.00,,,,,
2020-06-01,"YX",20452,"YX","N748YX","3659",12264,1226402,30852,"IAD","VA","51",38,12339,1233904,32337,"IND","IN","18",42,"1733",-2.00,42.00,"1815","1936",7.00,"1943",22.00,0.00,,0.00,130.00,81.00,1.00,476.00,0.00,0.00,22.00,0.00,0.00
2020-06-01,"YX",20452,"YX","N743YX","3661",13930,1393007,30977,"ORD","IL","17",41,14122,1412202,30198,"PIT","PA","42",23,"1747",-8.00,22.00,"1809","2007",5.00,"2012",-16.00,0.00,,0.00,85.00,58.00,1.00,413.00,,,,,
2020-06-01,"YX",20452,"YX","N728YX","3662",13930,1393007,30977,"ORD","IL","17",41,11066,1106606,31066,"CMH","OH","39",44,"0918",-7.00,13.00,"0931","1116",6.00,"1122",-20.00,0.00,,0.00,64.00,45.00,1.00,296.00,,,,,
2020-06-01,"YX",20452,"YX","N747YX","3668",10721,1072102,30721,"BOS","MA","25",13,11618,1161802,31703,"EWR","NJ","34",21,"0750",-10.00,14.00,"0804","0857",3.00,"0900",-19.00,0.00,,0.00,70.00,53.00,1.00,200.00,,,,,
2020-06-01,"YX",20452,"YX","N744YX","3695",11618,1161802,31703,"EWR","NJ","34",21,11066,1106606,31066,"CMH","OH","39",44,"1833",-7.00,19.00,"1852","2001",12.00,"2013",-21.00,0.00,,0.00,100.00,69.00,1.00,463.00,,,,,
2020-06-01,"YX",20452,"YX","N730YX","3707",13930,1393007,30977,"ORD","IL","17",41,12339,1233904,32337,"IND","IN","18",42,"1753",-2.00,28.00,"1821","1954",8.00,"2002",-3.00,0.00,,0.00,69.00,33.00,1.00,177.00,,,,,
2020-06-01,"YX",20452,"YX","N722YX","3716",11066,1106606,31066,"CMH","OH","39",44,12264,1226402,30852,"IAD","VA","51",38,"1444",-6.00,7.00,"1451","1541",7.00,"1548",-20.00,0.00,,0.00,64.00,50.00,1.00,299.00,,,,,
2020-06-01,"MQ",20398,"MQ","N232NN","3300",11298,1129806,30194,"DFW","TX","48",74,10994,1099402,30994,"CHS","SC","45",37,"1640",0.00,27.00,"1707","2012",5.00,"2017",7.00,0.00,,0.00,157.00,125.00,1.00,987.00,,,,,
2020-06-01,"MQ",20398,"MQ","N222NS","3301",10781,1078105,30781,"BTR","LA","22",72,11298,1129806,30194,"DFW","TX","48",74,"0757",-3.00,12.00,"0809","0907",14.00,"0921",-18.00,0.00,,0.00,84.00,58.00,1.00,383.00,,,,,
2020-06-01,"MQ",20398,"MQ","N258NN","3303",11298,1129806,30194,"DFW","TX","48",74,11884,1188402,31884,"GEG","WA","53",93,"1012",-8.00,10.00,"1022","1130",16.00,"1146",-15.00,0.00,,0.00,214.00,188.00,1.00,1477.00,,,,,
2020-06-01,"MQ",20398,"MQ","N258NN","3303",11884,1188402,31884,"GEG","WA","53",93,11298,1129806,30194,"DFW","TX","48",74,"1226",-11.00,9.00,"1235","1752",15.00,"1807",2.00,0.00,,0.00,221.00,197.00,1.00,1477.00,,,,,
2020-06-01,"MQ",20398,"MQ","N236NN","3304",15016,1501606,31123,"STL","MO","29",64,13930,1393007,30977,"ORD","IL","17",41,"1439",-5.00,10.00,"1449","1557",5.00,"1602",-6.00,0.00,,0.00,83.00,68.00,1.00,258.00,,,,,
2020-06-01,"MQ",20398,"MQ","N255NN","3305",11298,1129806,30194,"DFW","TX","48",74,10781,1078105,30781,"BTR","LA","22",72,"1837",-3.00,19.00,"1856","1951",4.00,"1955",-17.00,0.00,,0.00,78.00,55.00,1.00,383.00,,,,,
2020-06-01,"MQ",20398,"MQ","N221NN","3306",11298,1129806,30194,"DFW","TX","48",74,11986,1198603,31986,"GRR","MI","26",43,"1216",-4.00,21.00,"1237","1541",7.00,"1548",2.00,0.00,,0.00,152.00,124.00,1.00,931.00,,,,,
2020-06-01,"MQ",20398,"MQ","N254NN","3309",11298,1129806,30194,"DFW","TX","48",74,11193,1119302,33105,"CVG","KY","21",52,"1018",-6.00,18.00,"1036","1328",6.00,"1334",-11.00,0.00,,0.00,136.00,112.00,1.00,812.00,,,,,
2020-06-01,"MQ",20398,"MQ","N223NN","3310",10868,1086803,30868,"CAE","SC","45",37,11298,1129806,30194,"DFW","TX","48",74,"0737",-8.00,9.00,"0746","0859",4.00,"0903",-31.00,0.00,,0.00,146.00,133.00,1.00,922.00,,,,,
2020-06-01,"MQ",20398,"MQ","N281NN","3311",11298,1129806,30194,"DFW","TX","48",74,10599,1059904,30599,"BHM","AL","01",51,"1700",0.00,19.00,"1719","1839",2.00,"1841",-3.00,0.00,,0.00,101.00,80.00,1.00,597.00,,,,,
2020-06-01,"MQ",20398,"MQ","N237NN","3312",11193,1119302,33105,"CVG","KY","21",52,11298,1129806,30194,"DFW","TX","48",74,"1153",-7.00,18.00,"1211","1304",18.00,"1322",-10.00,0.00,,0.00,149.00,113.00,1.00,812.00,,,,,
2020-06-01,"MQ",20398,"MQ","N261NN","3313",11298,1129806,30194,"DFW","TX","48",74,11140,1114008,31140,"CRP","TX","48",74,"1827",-8.00,18.00,"1845","1943",6.00,"1949",-8.00,0.00,,0.00,82.00,58.00,1.00,354.00,,,,,
2020-06-01,"MQ",20398,"MQ","N242NN","3314",11298,1129806,30194,"DFW","TX","48",74,12992,1299206,32600,"LIT","AR","05",71,"1438",-7.00,19.00,"1457","1546",5.00,"1551",-13.00,0.00,,0.00,73.00,49.00,1.00,304.00,,,,,
2020-06-01,"MQ",20398,"MQ","N831AE","3315",11778,1177801,31778,"FSM","AR","05",71,11298,1129806,30194,"DFW","TX","48",74,"0657",-3.00,6.00,"0703","0743",13.00,"0756",-14.00,0.00,,0.00,59.00,40.00,1.00,227.00,,,,,
2020-06-01,"MQ",20398,"MQ","N252NN","3316",10792,1079206,30792,"BUF","NY","36",22,11298,1129806,30194,"DFW","TX","48",74,"0640",-5.00,11.00,"0651","0828",14.00,"0842",-20.00,0.00,,0.00,182.00,157.00,1.00,1212.00,,,,,
2020-06-01,"MQ",20398,"MQ","N858AE","3317",11049,1104903,31049,"CLL","TX","48",74,11298,1129806,30194,"DFW","TX","48",74,"0657",-3.00,17.00,"0714","0748",15.00,"0803",-1.00,0.00,,0.00,66.00,34.00,1.00,164.00,,,,,
2020-06-01,"AA",19805,"AA","N154AA","496",11298,1129806,30194,"DFW","TX","48",74,13303,1330303,32467,"MIA","FL","12",33,"1450",0.00,12.00,"1502","1819",4.00,"1823",-24.00,0.00,,0.00,153.00,137.00,1.00,1121.00,,,,,
2020-06-01,"AA",19805,"AA","N314PD","497",11298,1129806,30194,"DFW","TX","48",74,11638,1163807,31638,"FAT","CA","06",91,"1900",0.00,12.00,"1912","2001",4.00,"2005",-26.00,0.00,,0.00,185.00,169.00,1.00,1313.00,,,,,
2020-06-01,"AA",19805,"AA","N714US","508",14492,1449202,34492,"RDU","NC","37",36,11057,1105703,31057,"CLT","NC","37",36,"1807",-5.00,10.00,"1817","1848",4.00,"1852",-33.00,0.00,,0.00,45.00,31.00,1.00,130.00,,,,,
2020-06-01,"AA",19805,"AA","N912UY","514",11298,1129806,30194,"DFW","TX","48",74,11057,1105703,31057,"CLT","NC","37",36,"0501",-7.00,11.00,"0512","0816",6.00,"0822",-18.00,0.00,,0.00,141.00,124.00,1.00,936.00,,,,,
2020-06-01,"AA",19805,"AA","N912NN","516",12953,1295304,31703,"LGA","NY","36",22,13930,1393007,30977,"ORD","IL","17",41,"1358",-7.00,11.00,"1409","1501",8.00,"1509",-47.00,0.00,,0.00,131.00,112.00,1.00,733.00,,,,,
2020-06-01,"AA",19805,"AA","N975UY","517",11057,1105703,31057,"CLT","NC","37",36,11298,1129806,30194,"DFW","TX","48",74,"1257",-5.00,15.00,"1312","1419",14.00,"1433",-18.00,0.00,,0.00,156.00,127.00,1.00,936.00,,,,,
2020-06-01,"AA",19805,"AA","N849NN","519",10721,1072102,30721,"BOS","MA","25",13,11298,1129806,30194,"DFW","TX","48",74,"1355",-5.00,13.00,"1408","1624",13.00,"1637",-42.00,0.00,,0.00,222.00,196.00,1.00,1562.00,,,,,
2020-06-01,"AA",19805,"AA","N804AW","524",14107,1410702,30466,"PHX","AZ","04",81,13891,1389101,32575,"ONT","CA","06",91,"1014",-6.00,10.00,"1024","1111",5.00,"1116",-20.00,0.00,,0.00,62.00,47.00,1.00,325.00,,,,,
2020-06-01,"AA",19805,"AA","N737US","530",15096,1509602,35096,"SYR","NY","36",22,11057,1105703,31057,"CLT","NC","37",36,"0605",-5.00,9.00,"0614","0747",9.00,"0756",-14.00,0.00,,0.00,111.00,93.00,1.00,603.00,,,,,
2020-06-01,"AA",19805,"AA","N889NN","538",15376,1537604,30436,"TUS","AZ","04",81,11298,1129806,30194,"DFW","TX","48",74,"0522",-8.00,8.00,"0530","0921",9.00,"0930",-11.00,0.00,,0.00,128.00,111.00,1.00,813.00,,,,,
2020-06-01,"AA",19805,"AA","N102UW","545",11057,1105703,31057,"CLT","NC","37",36,11278,1127805,30852,"DCA","VA","51",38,"2029",-14.00,17.00,"2046","2136",4.00,"2140",-35.00,0.00,,0.00,71.00,50.00,1.00,331.00,,,,,
2020-06-01,"AA",19805,"AA","N815AW","546",14107,1410702,30466,"PHX","AZ","04",81,14570,1457002,34570,"RNO","NV","32",85,"0958",-5.00,13.00,"1011","1135",5.00,"1140",-15.00,0.00,,0.00,102.00,84.00,1.00,601.00,,,,,
2020-06-01,"AA",19805,"AA","N815AW","546",14570,1457002,34570,"RNO","NV","32",85,14107,1410702,30466,"PHX","AZ","04",81,"1238",-11.00,10.00,"1248","1415",5.00,"1420",-9.00,0.00,,0.00,102.00,87.00,1.00,601.00,,,,,
2020-06-01,"AA",19805,"AA","N989AU","551",13303,1330303,32467,"MIA","FL","12",33,14100,1410005,34100,"PHL","PA","42",23,"0647",-3.00,16.00,"0703","0936",6.00,"0942",7.00,0.00,,0.00,175.00,153.00,1.00,1013.00,,,,,
2020-06-01,"AA",19805,"AA","N725UW","557",10257,1025702,30257,"ALB","NY","36",22,11057,1105703,31057,"CLT","NC","37",36,"0607",-8.00,12.00,"0619","0749",5.00,"0754",-30.00,0.00,,0.00,107.00,90.00,1.00,646.00,,,,,
2020-06-01,"AA",19805,"AA","N534UW","561",13204,1320402,31454,"MCO","FL","12",33,11057,1105703,31057,"CLT","NC","37",36,"1330",-11.00,16.00,"1346","1457",6.00,"1503",-22.00,0.00,,0.00,93.00,71.00,1.00,468.00,,,,,
2020-06-01,"AA",19805,"AA","N198UW","563",14100,1410005,34100,"PHL","PA","42",23,11057,1105703,31057,"CLT","NC","37",36,"0706",12.00,11.00,"0717","0824",4.00,"0828",-12.00,0.00,,0.00,82.00,67.00,1.00,449.00,,,,,
2020-06-01,"AA",19805,"AA","N183UW","566",14100,1410005,34100,"PHL","PA","42",23,12892,1289208,32575,"LAX","CA","06",91,"1052",-5.00,21.00,"1113","1321",4.00,"1325",-30.00,0.00,,0.00,333.00,308.00,1.00,2402.00,,,,,
2020-06-01,"AA",19805,"AA","N840AW","568",14107,1410702,30466,"PHX","AZ","04",81,11423,1142307,31423,"DSM","IA","19",61,"1506",-4.00,12.00,"1518","1943",4.00,"1947",-4.00,0.00,,0.00,161.00,145.00,1.00,1149.00,,,,,
2020-06-01,"AA",19805,"AA","N818NN","582",12892,1289208,32575,"LAX","CA","06",91,11298,1129806,30194,"DFW","TX","48",74,"1227",-3.00,13.00,"1240","1724",15.00,"1739",6.00,0.00,,0.00,192.00,164.00,1.00,1235.00,,,,,
2020-06-01,"AA",19805,"AA","N836NN","583",11057,1105703,31057,"CLT","NC","37",36,13930,1393007,30977,"ORD","IL","17",41,"1955",-5.00,16.00,"2011","2031",15.00,"2046",-26.00,0.00,,0.00,111.00,80.00,1.00,599.00,,,,,
2020-06-01,"AA",19805,"AA","N991AN","584",13204,1320402,31454,"MCO","FL","12",33,13930,1393007,30977,"ORD","IL","17",41,"1024",-6.00,11.00,"1035","1203",8.00,"1211",-23.00,0.00,,0.00,167.00,148.00,1.00,1005.00,,,,,
2020-06-01,"AA",19805,"AA","N198UW","598",12953,1295304,31703,"LGA","NY","36",22,11057,1105703,31057,"CLT","NC","37",36,"1311",-3.00,10.00,"1321","1439",5.00,"1444",-36.00,0.00,,0.00,93.00,78.00,1.00,544.00,,,,,
2020-06-01,"AA",19805,"AA","N865NN","599",14107,1410702,30466,"PHX","AZ","04",81,11057,1105703,31057,"CLT","NC","37",36,"0057",-4.00,11.00,"0108","0751",8.00,"0759",-3.00,0.00,,0.00,242.00,223.00,1.00,1773.00,,,,,
2020-06-01,"AA",19805,"AA","N923US","600",11057,1105703,31057,"CLT","NC","37",36,14747,1474703,30559,"SEA","WA","53",93,"1631",-9.00,19.00,"1650","1842",9.00,"1851",-25.00,0.00,,0.00,320.00,292.00,1.00,2279.00,,,,,
2020-06-01,"AA",19805,"AA","N407AN","601",13930,1393007,30977,"ORD","IL","17",41,14107,1410702,30466,"PHX","AZ","04",81,"1331",-4.00,17.00,"1348","1451",5.00,"1456",-35.00,0.00,,0.00,205.00,183.00,1.00,1440.00,,,,,
2020-06-01,"AA",19805,"AA","N105UW","605",13198,1319801,33198,"MCI","MO","29",64,11057,1105703,31057,"CLT","NC","37",36,"1512",-8.00,14.00,"1526","1818",8.00,"1826",-18.00,0.00,,0.00,134.00,112.00,1.00,808.00,,,,,
2020-06-01,"AA",19805,"AA","N186US","606",11057,1105703,31057,"CLT","NC","37",36,14893,1489302,33192,"SMF","CA","06",91,"1610",-10.00,12.00,"1622","1803",5.00,"1808",-42.00,0.00,,0.00,298.00,281.00,1.00,2244.00,,,,,
2020-06-01,"AA",19805,"AA","N834AW","623",14107,1410702,30466,"PHX","AZ","04",81,13198,1319801,33198,"MCI","MO","29",64,"1513",-7.00,10.00,"1523","1939",7.00,"1946",-12.00,0.00,,0.00,153.00,136.00,1.00,1044.00,,,,,
2020-06-01,"AA",19805,"AA","N559UW","626",11057,1105703,31057,"CLT","NC","37",36,14100,1410005,34100,"PHL","PA","42",23,"0925",-1.00,16.00,"0941","1055",5.00,"1100",-9.00,0.00,,0.00,95.00,74.00,1.00,449.00,,,,,
2020-06-01,"AA",19805,"AA","N559UW","627",11057,1105703,31057,"CLT","NC","37",36,12889,1288903,32211,"LAS","NV","32",85,"1630",-10.00,13.00,"1643","1754",6.00,"1800",-30.00,0.00,,0.00,270.00,251.00,1.00,1916.00,,,,,
2020-06-01,"AA",19805,"AA","N982VJ","629",14107,1410702,30466,"PHX","AZ","04",81,14100,1410005,34100,"PHL","PA","42",23,"0908",-7.00,15.00,"0923","1647",2.00,"1649",-14.00,0.00,,0.00,281.00,264.00,1.00,2075.00,,,,,
2020-06-01,"AA",19805,"AA","N186US","631",10721,1072102,30721,"BOS","MA","25",13,11057,1105703,31057,"CLT","NC","37",36,"1255",-5.00,18.00,"1313","1453",11.00,"1504",-16.00,0.00,,0.00,129.00,100.00,1.00,728.00,,,,,
2020-06-01,"AA",19805,"AA","N186US","631",11057,1105703,31057,"CLT","NC","37",36,10721,1072102,30721,"BOS","MA","25",13,"0907",-8.00,10.00,"0917","1100",14.00,"1114",-11.00,0.00,,0.00,127.00,103.00,1.00,728.00,,,,,
2020-06-01,"AA",19805,"AA","N109UW","636",11057,1105703,31057,"CLT","NC","37",36,13487,1348702,31650,"MSP","MN","27",63,"1301",-5.00,13.00,"1314","1432",3.00,"1435",-7.00,0.00,,0.00,154.00,138.00,1.00,930.00,,,,,
2020-06-01,"AA",19805,"AA","N109UW","636",13487,1348702,31650,"MSP","MN","27",63,11057,1105703,31057,"CLT","NC","37",36,"1527",-3.00,16.00,"1543","1836",3.00,"1839",-29.00,0.00,,0.00,132.00,113.00,1.00,930.00,,,,,
2020-06-01,"AA",19805,"AA","N151AN","637",11298,1129806,30194,"DFW","TX","48",74,10423,1042302,30423,"AUS","TX","48",74,"1636",-9.00,11.00,"1647","1718",6.00,"1724",-22.00,0.00,,0.00,48.00,31.00,1.00,190.00,,,,,
2020-06-01,"AA",19805,"AA","N128UW","644",11057,1105703,31057,"CLT","NC","37",36,10423,1042302,30423,"AUS","TX","48",74,"1252",-8.00,10.00,"1302","1424",5.00,"1429",-22.00,0.00,,0.00,157.00,142.00,1.00,1032.00,,,,,
